District,Type,Built by,Longitude,Latitude,ID
Yeondeungpo-gu,Main Street,LGU+,126.902887,37.518431,WF132151
Yeondeungpo-gu,Main Street,LGU+,126.902887,37.518431,WF132152
Yeondeungpo-gu,Park,Seoul City,126.927974,37.530786,WF132154
Yeondeungpo-gu,Park,Seoul City,126.933568,37.526425,WF132155
Yeondeungpo-gu,Welfare facility,District,126.9001627,37.5261932,WF132157
Yeondeungpo-gu,Welfare facility,District,126.9120125,37.506975,WF132158
Yeondeungpo-gu,Welfare facility,District,126.9120125,37.506975,WF132159
Yeondeungpo-gu,Welfare facility,District,126.9120125,37.506975,WF132160
Yeondeungpo-gu,Welfare facility,District,126.9128875,37.5208,WF132161
Yeondeungpo-gu,Welfare facility,District,126.9128875,37.5208,WF132162
Yeondeungpo-gu,Welfare facility,District,126.9128875,37.5208,WF132163
Yeondeungpo-gu,Welfare facility,District,126.9128875,37.5208,WF132164
Yeondeungpo-gu,Welfare facility,District,126.9128875,37.5208,WF132165
Yeondeungpo-gu,Welfare facility,District,126.9128875,37.5208,WF132166
Yeondeungpo-gu,Welfare facility,District,126.9128875,37.5208,WF132167
Yeondeungpo-gu,Public facility,District,126.9063045,37.500466,WF132168
Yeondeungpo-gu,Public facility,District,126.9063045,37.500466,WF132169
Yeondeungpo-gu,Public facility,District,126.9063045,37.500466,WF132170
Yeondeungpo-gu,Public facility,District,126.9063045,37.500466,WF132171
Yeondeungpo-gu,Public facility,District,126.9063045,37.500466,WF132172
Yeondeungpo-gu,Tour site,District,126.8929432,37.5333614,WF132173
Yeondeungpo-gu,Tour site,District,126.8929432,37.5333614,WF132174
Yeondeungpo-gu,Tour site,District,126.8929432,37.5333614,WF132175
Yeondeungpo-gu,Tour site,District,126.8929432,37.5333614,WF132176
Yeondeungpo-gu,Tour site,District,126.8929432,37.5333614,WF132177
Yeondeungpo-gu,Tour site,District,126.8929432,37.5333614,WF132178
Yeondeungpo-gu,Tour site,District,126.8929432,37.5333614,WF132179
Yeondeungpo-gu,Public facility,District,126.894109,37.518884,WF132180
Yeondeungpo-gu,Public facility,District,126.894109,37.518884,WF132181
Yeondeungpo-gu,Public facility,District,126.894109,37.518884,WF132182
Yeondeungpo-gu,Public facility,District,126.894109,37.518884,WF132183
Yeondeungpo-gu,Public facility,District,126.894109,37.518884,WF132184
Yeondeungpo-gu,Public facility,District,126.894109,37.518884,WF132185
Yeondeungpo-gu,Park,District,126.8957888,37.5256732,WF132186
Yeondeungpo-gu,Park,District,126.8957888,37.5256732,WF132187
Yeondeungpo-gu,Public facility,District,126.89541,37.515035,WF132188
Yeondeungpo-gu,Public facility,District,126.897443,37.5249643,WF132189
Yeondeungpo-gu,Public facility,District,126.897443,37.5249643,WF132190
Yeondeungpo-gu,Public facility,District,126.905818,37.4954685,WF132191
Yeondeungpo-gu,Public facility,District,126.9001627,37.5261932,WF132192
Yeondeungpo-gu,Public facility,District,126.9001627,37.5261932,WF132193
Yeondeungpo-gu,Public facility,District,126.9001627,37.5261932,WF132194
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.9194782,37.5294474,WF132195
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.9194782,37.5294474,WF132196
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.9194782,37.5294474,WF132197
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.9058246,37.4955491,WF132198
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.9058246,37.4955491,WF132199
Yeondeungpo-gu,Welfare facility,Min. of Future(KT),126.9129047,37.5208232,WF132200
Yeondeungpo-gu,Welfare facility,Min. of Future(KT),126.9129047,37.5208232,WF132201
Yeondeungpo-gu,Welfare facility,Min. of Future(KT),126.9129047,37.5208232,WF132202
Yeondeungpo-gu,Welfare facility,Min. of Future(KT),126.9129047,37.5208232,WF132203
Yeondeungpo-gu,Welfare facility,Min. of Future(KT),126.9129047,37.5208232,WF132204
Yeondeungpo-gu,Tour site,Min. of Future(KT),126.917013,37.5134375,WF132205
Yeondeungpo-gu,Tour site,Min. of Future(KT),126.917013,37.5134375,WF132206
Yeondeungpo-gu,Tour site,Min. of Future(KT),126.917013,37.5134375,WF132207
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.9269591,37.5219411,WF132208
Yeondeungpo-gu,Main Street,Min. of Future(KT),126.929375,37.52969,WF132209
Yeondeungpo-gu,Park,Seoul City,126.897,37.499,WF142385
Yeondeungpo-gu,Park,Seoul City,126.897,37.499,WF142386
Yeondeungpo-gu,Park,Seoul City,126.905,37.502,WF142387
Yeondeungpo-gu,Park,Seoul City,126.905,37.502,WF142388
Yeondeungpo-gu,Park,Seoul City,126.905,37.502,WF142389
Yeondeungpo-gu,Park,Seoul City,126.905,37.502,WF142390
Yeondeungpo-gu,Park,Seoul City,126.888,37.524,WF142391
Yeondeungpo-gu,Park,Seoul City,126.888,37.524,WF142392
Yeondeungpo-gu,Park,Seoul City,126.91,37.515,WF142393
Yeondeungpo-gu,Park,Seoul City,126.91,37.514,WF142394
Yeondeungpo-gu,Park,Seoul City,126.912,37.516,WF142395
Yeondeungpo-gu,Park,Seoul City,126.912,37.516,WF142396
Yeondeungpo-gu,Park,Seoul City,126.912,37.516,WF142397
Yeondeungpo-gu,Park,Seoul City,126.911,37.516,WF142398
Yeondeungpo-gu,Park,Seoul City,126.912,37.516,WF142399
Yeondeungpo-gu,Park,Seoul City,126.911,37.515,WF142400
Yeondeungpo-gu,Park,Seoul City,126.911,37.515,WF142401
Yeondeungpo-gu,Park,Seoul City,126.911,37.515,WF142402
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9021733,37.5347491,WF142403
Yeondeungpo-gu,Public facility,Min. of Future(LGU+),126.8950813,37.4869562,WF142404
Yeondeungpo-gu,Public facility,Min. of Future(LGU+),126.8950813,37.4869562,WF142405
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.8959851,37.5094853,WF142406
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.899527,37.517096,WF142407
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9214228,37.5110975,WF142408
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9077413,37.5073078,WF142409
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9098401,37.4993955,WF142410
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9214645,37.5063884,WF142411
Yeondeungpo-gu,Public facility,Min. of Future(LGU+),126.8957881,37.5377335,WF142412
Yeondeungpo-gu,Public facility,Min. of Future(LGU+),126.8957881,37.5377335,WF142413
Yeondeungpo-gu,Park,Min. of Future(LGU+),126.933575,37.52635,WF142414
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9106932,37.520399,WF142415
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9093342,37.5146716,WF142416
Yeondeungpo-gu,Public facility,Min. of Future(LGU+),126.922528,37.5293939,WF142417
Yeondeungpo-gu,Public facility,Min. of Future(LGU+),126.922528,37.5293939,WF142418
Yeondeungpo-gu,Bus stop,KT,126.937608,37.519191,WF142419
Yeondeungpo-gu,Bus stop,KT,126.900438,37.534802,WF142420
Yeondeungpo-gu,Park,Seoul City,126.9066153,37.5329781,WF152485
Yeondeungpo-gu,Park,Seoul City,126.9071391,37.5116794,WF152486
Yeondeungpo-gu,Park,Seoul City,126.9034762,37.4910079,WF152487
Yeondeungpo-gu,Park,Seoul City,126.9034762,37.4910079,WF152488
Yeondeungpo-gu,Park,Seoul City,126.9156152,37.5064077,WF152489
Yeondeungpo-gu,Park,Seoul City,126.8992056,37.5033166,WF152490
Yeondeungpo-gu,Park,Seoul City,126.9039202,37.5101532,WF152491
Yeondeungpo-gu,Park,Seoul City,126.9156152,37.5064077,WF152492
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152493
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152494
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152495
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152496
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152497
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152498
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152499
Yeondeungpo-gu,Public facility,Min. of Future(KT),126.894472,37.5286,WF152500
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.8955411,37.5193248,WF152501
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.8977164,37.4939032,WF152502
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.90209,37.534667,WF152503
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.898278,37.492708,WF152504
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.898278,37.492708,WF152505
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.898278,37.492708,WF152506
Yeondeungpo-gu,Tour site,Min. of Future(SKT),126.8889646,37.51928,WF152507
Yeondeungpo-gu,Tour site,Min. of Future(SKT),126.8912441,37.5166089,WF152508
Yeondeungpo-gu,Welfare facility,Min. of Future(LGU+),126.8981128,37.4933418,WF152509
Yeondeungpo-gu,Public facility,Min. of Future(LGU+),126.9269591,37.5219411,WF152510
Yeondeungpo-gu,Public facility,Min. of Future(SKT),126.9043696,37.5329338,WF152511
Yeondeungpo-gu,Park,KT,126.922017,37.518299,WF162248
Yeondeungpo-gu,Park,KT,126.922017,37.518299,WF162249
Yeondeungpo-gu,Park,KT,126.922017,37.518299,WF162250
Yeondeungpo-gu,Park,KT,126.922017,37.518299,WF162251
Yeondeungpo-gu,Park,KT,126.922017,37.518299,WF162252
Yeondeungpo-gu,Park,KT,126.922017,37.518299,WF162253
Yeondeungpo-gu,Park,KT,126.922017,37.518299,WF162254
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162255
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162256
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162257
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162258
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162259
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162260
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162261
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162262
Yeondeungpo-gu,Tour site,KT,126.900148,37.513224,WF162263
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162264
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162265
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162266
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162267
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162268
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162269
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162270
Yeondeungpo-gu,Public facility,KT,126.896393,37.526271,WF162271
Yeondeungpo-gu,Public facility,KT,126.895555,37.526447,WF162272
Yeondeungpo-gu,Public facility,KT,126.895555,37.526447,WF162273
Yeondeungpo-gu,Tour site,KT,126.919925,37.522119,WF162274
Yeondeungpo-gu,Tour site,KT,126.919925,37.522119,WF162275
Yeondeungpo-gu,Tour site,KT,126.919925,37.522119,WF162276
Yeondeungpo-gu,Tour site,KT,126.896804,37.524434,WF162277
Yeondeungpo-gu,Park,Seoul City,126.9339749,37.5259362,WF171825
Yeondeungpo-gu,Park,Seoul City,126.9339749,37.5259362,WF171826
Yeondeungpo-gu,Park,Seoul City,126.8974418,37.4953661,WF171827
Yeondeungpo-gu,Park,Seoul City,126.9025584,37.4970777,WF171828
Yeondeungpo-gu,Park,Seoul City,126.8895523,37.5285357,WF171829
Yeondeungpo-gu,Park,Seoul City,126.8895523,37.5285357,WF171830
Yeondeungpo-gu,Park,Seoul City,126.8904068,37.5291064,WF171831
Yeondeungpo-gu,Park,Seoul City,126.8904068,37.5291064,WF171832
Yeondeungpo-gu,Park,Seoul City,126.909644,37.5002361,WF171833
Yeondeungpo-gu,Park,Seoul City,126.897961,37.5382616,WF171834
Yeondeungpo-gu,Park,Seoul City,126.9001078,37.5369383,WF171835
Yeondeungpo-gu,Main Street,Seoul City,126.8934757,37.5032754,WF171836
Yeondeungpo-gu,Main Street,Seoul City,126.8934757,37.5032754,WF171837
Yeondeungpo-gu,Main Street,Seoul City,126.8910739,37.5110945,WF171838
Yeondeungpo-gu,Main Street,Seoul City,126.8910739,37.5110945,WF171839
Yeondeungpo-gu,Main Street,Seoul City,126.888967,37.5300536,WF171840
Yeondeungpo-gu,Main Street,Seoul City,126.888967,37.5300536,WF171841
Yeondeungpo-gu,Main Street,Seoul City,126.8893713,37.539192,WF171842
Yeondeungpo-gu,Main Street,Seoul City,126.8893713,37.539192,WF171843
Yeondeungpo-gu,Main Street,Seoul City,126.8940581,37.4994861,WF171844
Yeondeungpo-gu,Main Street,Seoul City,126.8940581,37.4994861,WF171845
Yeondeungpo-gu,Main Street,Seoul City,126.8954984,37.4997859,WF171846
Yeondeungpo-gu,Main Street,Seoul City,126.8954984,37.4997859,WF171847
Yeondeungpo-gu,Main Street,Seoul City,126.8952814,37.493864,WF171848
Yeondeungpo-gu,Main Street,Seoul City,126.8952814,37.493864,WF171849
Yeondeungpo-gu,Main Street,Seoul City,126.9038295,37.5182418,WF171850
Yeondeungpo-gu,Main Street,Seoul City,126.9038295,37.5182418,WF171851
Yeondeungpo-gu,Main Street,Seoul City,126.9060083,37.5174684,WF171852
Yeondeungpo-gu,Main Street,Seoul City,126.9060083,37.5174684,WF171853
Yeondeungpo-gu,Park,Seoul City,126.9335258,37.5262924,WF171854
Yeondeungpo-gu,Park,Seoul City,126.9123796,37.5342021,WF171855
Yeondeungpo-gu,Park,Seoul City,126.9161014,37.5340075,WF171856
Yeondeungpo-gu,Park,Seoul City,126.9187288,37.5340759,WF171857
Yeondeungpo-gu,Park,Seoul City,126.9224393,37.5322963,WF171858
Yeondeungpo-gu,Park,Seoul City,126.9253898,37.5323105,WF171859
Yeondeungpo-gu,Park,Seoul City,126.9253898,37.5323105,WF171860
Yeondeungpo-gu,Park,Seoul City,126.9322115,37.5283612,WF171861
Yeondeungpo-gu,Park,Seoul City,126.9349652,37.5256808,WF171862
Yeondeungpo-gu,Park,Seoul City,126.9369143,37.5243548,WF171863
Yeondeungpo-gu,Park,Seoul City,126.940369,37.5215964,WF171864
Yeondeungpo-gu,Welfare facility,LGU+,126.8956256,37.5264155,WF172238
Yeondeungpo-gu,Welfare facility,LGU+,126.8944357,37.5286277,WF172239
Yeondeungpo-gu,Welfare facility,LGU+,126.8944357,37.5286277,WF172240
Yeondeungpo-gu,Welfare facility,LGU+,126.8944357,37.5286277,WF172241
Yeondeungpo-gu,Welfare facility,LGU+,126.8944357,37.5286277,WF172242
Yeondeungpo-gu,Public facility,LGU+,126.8901081,37.5173748,WF172243
Yeondeungpo-gu,Public facility,LGU+,126.8901081,37.5173748,WF172244
Yeondeungpo-gu,Public facility,LGU+,126.8901081,37.5173748,WF172245
Yeondeungpo-gu,Public facility,LGU+,126.8901081,37.5173748,WF172246
Yeondeungpo-gu,Public facility,LGU+,126.8901081,37.5173748,WF172247
Yeondeungpo-gu,Public facility,LGU+,126.8901081,37.5173748,WF172248
Yeondeungpo-gu,Public facility,LGU+,126.8956256,37.5264155,WF172249
Yeondeungpo-gu,Main Street,LGU+,126.897999,37.491243,WF172250
Yeondeungpo-gu,Main Street,LGU+,126.897999,37.491243,WF172251
Yeondeungpo-gu,Main Street,LGU+,126.9033212,37.4886519,WF172252
Yeondeungpo-gu,Main Street,LGU+,126.9033212,37.4886519,WF172253
Yeondeungpo-gu,Main Street,LGU+,126.9004405,37.4878362,WF172254
Yeondeungpo-gu,Main Street,LGU+,126.9004405,37.4878362,WF172255
Yeondeungpo-gu,Park,Seoul City,126.925588,37.532345,WF178001
Yeondeungpo-gu,Park,Seoul City,126.927902,37.53072,WF178002
Yeondeungpo-gu,Public facility,Seoul City,126.9218419,37.5192903,WF181283
Yeondeungpo-gu,Public facility,Seoul City,126.9220273,37.519204,WF181284
Yeondeungpo-gu,Welfare facility,Seoul City,126.9031208,37.4920875,WF181285
Yeondeungpo-gu,Welfare facility,Seoul City,126.9061784,37.4953868,WF181286
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182132
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182133
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182134
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182135
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182136
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182137
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182138
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182139
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182140
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182141
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182142
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182143
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182144
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182145
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182146
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182147
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182148
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182149
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182150
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182151
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182152
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182153
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182154
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182155
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182156
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182157
Yeondeungpo-gu,Public facility,District,126.896379,37.526326,WF182158
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182159
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182160
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182161
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182162
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182163
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182164
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182165
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182166
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182167
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182168
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182169
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182170
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182171
Yeondeungpo-gu,Public facility,District,126.894474,37.528627,WF182172
Yeondeungpo-gu,Park,Seoul City,126.901028,37.543143,WF190001
Yeondeungpo-gu,Park,Seoul City,126.901028,37.543143,WF190002
Yeondeungpo-gu,Park,Seoul City,126.9017901,37.5424032,WF190003
Yeondeungpo-gu,Park,Seoul City,126.901028,37.543143,WF190004
Yeondeungpo-gu,Park,Seoul City,126.9017901,37.5424032,wf183000
Yeondeungpo-gu,Park,Seoul City,126.901028,37.543143,wf183001
Yeondeungpo-gu,Park,Seoul City,126.901028,37.543143,wf183002
Yongsan-gu,Tour site,District,126.990317,37.532463,WF101023
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101024
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101025
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101026
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101027
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101028
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101029
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101030
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101031
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101032
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101033
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101034
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101035
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101036
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101037
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101038
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101039
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101040
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101041
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101042
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101043
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101044
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101045
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101046
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101047
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101048
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101049
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101050
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101051
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101052
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101053
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101054
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101055
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101056
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101057
Yongsan-gu,Public facility,District,126.990317,37.532463,WF101058
Yongsan-gu,Public facility,District,126.9781517,37.5486983,WF101059
Yongsan-gu,Public facility,District,126.9781517,37.5486983,WF101060
Yongsan-gu,Public facility,District,126.9855757,37.5460836,WF101061
Yongsan-gu,Public facility,District,126.9747885,37.5457756,WF101062
Yongsan-gu,Public facility,District,126.9698888,37.5454969,WF101063
Yongsan-gu,Public facility,District,126.9676268,37.5372502,WF101064
Yongsan-gu,Public facility,District,126.9676268,37.5372502,WF101065
Yongsan-gu,Public facility,District,126.9515341,37.5343715,WF101066
Yongsan-gu,Public facility,District,126.9515341,37.5343715,WF101067
Yongsan-gu,Public facility,District,126.9515341,37.5343715,WF101068
Yongsan-gu,Public facility,District,126.9575847,37.5389549,WF101069
Yongsan-gu,Public facility,District,126.9575847,37.5389549,WF101070
Yongsan-gu,Public facility,District,126.9692295,37.5281456,WF101071
Yongsan-gu,Public facility,District,126.9732836,37.5212107,WF101072
Yongsan-gu,Public facility,District,126.9732836,37.5212107,WF101073
Yongsan-gu,Public facility,District,126.9546592,37.5262837,WF101074
Yongsan-gu,Public facility,District,126.9950631,37.5325151,WF101075
Yongsan-gu,Public facility,District,126.9950631,37.5325151,WF101076
Yongsan-gu,Public facility,District,126.9901935,37.5418971,WF101077
Yongsan-gu,Public facility,District,126.9901935,37.5418971,WF101078
Yongsan-gu,Public facility,District,127.000488,37.53455,WF101079
Yongsan-gu,Public facility,District,127.000488,37.53455,WF101080
Yongsan-gu,Public facility,District,126.9946769,37.5204758,WF101081
Yongsan-gu,Public facility,District,126.9946769,37.5204758,WF101082
Yongsan-gu,Public facility,District,127.0001785,37.5263157,WF101083
Yongsan-gu,Public facility,District,127.0001785,37.5263157,WF101084
Yongsan-gu,Public facility,District,126.9659046,37.5387512,WF101085
Yongsan-gu,Public facility,District,126.9675999,37.5539259,WF101086
Yongsan-gu,Main Street,LGU+,126.9911297,37.5344198,WF111169
Yongsan-gu,Main Street,LGU+,126.9911297,37.5344198,WF111170
Yongsan-gu,Main Street,LGU+,126.9949135,37.5344367,WF111171
Yongsan-gu,Main Street,LGU+,126.9941982,37.5330445,WF111172
Yongsan-gu,Main Street,LGU+,127.0002373,37.5363282,WF111173
Yongsan-gu,Main Street,LGU+,127.0002643,37.5363535,WF111174
Yongsan-gu,Public facility,District,126.990317,37.532463,WF115001
Yongsan-gu,Public facility,District,126.990317,37.532463,WF115002
Yongsan-gu,Tour site,LGU+,126.963844,37.533538,WF121801
Yongsan-gu,Tour site,LGU+,126.963844,37.533538,WF121802
Yongsan-gu,Public yard,LGU+,126.9721037,37.5542309,WF121803
Yongsan-gu,Public yard,LGU+,126.972117,37.5542671,WF121804
Yongsan-gu,Tour site,LGU+,126.9642706,37.5327452,WF121805
Yongsan-gu,Tour site,LGU+,126.9642706,37.5327452,WF121806
Yongsan-gu,Main Street,LGU+,126.9677669,37.5304043,WF121807
Yongsan-gu,Main Street,LGU+,126.9677669,37.5304043,WF121808
Yongsan-gu,Tour site,LGU+,126.9950655,37.5350073,WF121809
Yongsan-gu,Tour site,LGU+,126.9950689,37.5350154,WF121810
Yongsan-gu,Main Street,Seoul City,126.9689675,37.5447708,WF121811
Yongsan-gu,Main Street,Seoul City,126.9669915,37.5449014,WF121812
Yongsan-gu,Main Street,Seoul City,126.9669765,37.5448,WF121813
Yongsan-gu,Main Street,Seoul City,126.966655,37.544061,WF121814
Yongsan-gu,Park,Seoul City,126.9690378,37.5170466,WF121815
Yongsan-gu,Park,Seoul City,126.9690378,37.5170466,WF121816
Yongsan-gu,Park,Seoul City,126.9690378,37.5170466,WF121817
Yongsan-gu,Park,Seoul City,126.9706895,37.517854,WF121818
Yongsan-gu,Park,Seoul City,126.9706895,37.517854,WF121819
Yongsan-gu,Park,Seoul City,126.9706895,37.517854,WF121820
Yongsan-gu,Park,Seoul City,126.962334,37.5449058,WF121821
Yongsan-gu,Park,Seoul City,126.962713,37.5450821,WF121822
Yongsan-gu,Park,Seoul City,126.9618633,37.5467132,WF121823
Yongsan-gu,Park,Seoul City,126.9615192,37.5462935,WF121824
Yongsan-gu,Park,Seoul City,126.962334,37.5449058,WF121825
Yongsan-gu,Tour site,Min. of Future(SKT),126.9803881,37.5240867,WF121826
Yongsan-gu,Street market,LGU+,126.963632,37.551381,WF132210
Yongsan-gu,Street market,LGU+,126.963632,37.551381,WF132211
Yongsan-gu,Main Street,LGU+,126.972368,37.553389,WF132212
Yongsan-gu,Main Street,LGU+,126.995065,37.535021,WF132213
Yongsan-gu,Main Street,LGU+,126.993448,37.534304,WF132214
Yongsan-gu,Main Street,LGU+,126.995731,37.533474,WF132215
Yongsan-gu,Main Street,LGU+,126.994446,37.532141,WF132216
Yongsan-gu,Main Street,LGU+,126.995365,37.535152,WF132217
Yongsan-gu,Main Street,LGU+,126.995365,37.535152,WF132218
Yongsan-gu,Main Street,LGU+,126.989776,37.534368,WF132219
Yongsan-gu,Main Street,LGU+,126.989776,37.534368,WF132220
Yongsan-gu,Main Street,LGU+,126.994931,37.534467,WF132221
Yongsan-gu,Main Street,LGU+,126.994446,37.532141,WF132222
Yongsan-gu,Main Street,LGU+,126.993448,37.534304,WF132223
Yongsan-gu,Main Street,LGU+,126.9957796,37.5335105,WF132224
Yongsan-gu,Park,Seoul City,126.953138,37.5299971,WF132225
Yongsan-gu,Park,Seoul City,126.954614,37.531191,WF132226
Yongsan-gu,Main Street,Seoul City,126.972122,37.543806,WF132227
Yongsan-gu,Main Street,Seoul City,126.972122,37.543806,WF132228
Yongsan-gu,Street market,Seoul City,126.959566,37.537293,WF132229
Yongsan-gu,Street market,Seoul City,126.959447,37.536897,WF132230
Yongsan-gu,Street market,Seoul City,126.959447,37.536897,WF132231
Yongsan-gu,Street market,Seoul City,126.960296,37.536266,WF132232
Yongsan-gu,Street market,Seoul City,126.960296,37.536266,WF132233
Yongsan-gu,Street market,Seoul City,126.960448,37.53755,WF132234
